max_label,label_0,label_1,label_2,label_3,lable_4,label_5,label_6
0,0.028930,0.919236,0.051834,0.000000,0.000000,0.000000,0.000000
0,0.065212,0.876918,0.057870,0.000000,0.000000,0.000000,0.000000
0,0.076155,0.826387,0.097457,0.000000,0.000000,0.000000,0.000000
0,0.011574,0.953646,0.034780,0.000000,0.000000,0.000000,0.000000
0,0.074829,0.892397,0.032774,0.000000,0.000000,0.000000,0.000000
0,0.096490,0.672524,0.230985,0.000000,0.000000,0.000000,0.000000
0,0.099306,0.846363,0.054331,0.000000,0.000000,0.000000,0.000000
0,0.034787,0.944567,0.020646,0.000000,0.000000,0.000000,0.000000
0,0.073192,0.874122,0.052686,0.000000,0.000000,0.000000,0.000000
0,0.073754,0.886210,0.040037,0.000000,0.000000,0.000000,0.000000
1,0.130701,0.427725,0.441574,0.000000,0.000000,0.000000,0.000000
0,0.050673,0.916647,0.032681,0.000000,0.000000,0.000000,0.000000
0,0.018462,0.942922,0.038615,0.000000,0.000000,0.000000,0.000000
0,0.097830,0.817351,0.084820,0.000000,0.000000,0.000000,0.000000
0,0.173154,0.757448,0.069398,0.000000,0.000000,0.000000,0.000000
0,0.076449,0.855506,0.068045,0.000000,0.000000,0.000000,0.000000
0,0.046608,0.918499,0.034894,0.000000,0.000000,0.000000,0.000000
0,0.206397,0.621817,0.171786,0.000000,0.000000,0.000000,0.000000
0,0.044512,0.934895,0.020593,0.000000,0.000000,0.000000,0.000000
1,0.101023,0.446489,0.452469,0.000000,0.000000,0.000000,0.000000
0,0.082242,0.745166,0.172591,0.000000,0.000000,0.000000,0.000000
0,0.146799,0.537281,0.315895,0.000000,0.000000,0.000000,0.000000
0,0.123373,0.766028,0.110595,0.000000,0.000000,0.000000,0.000000
0,0.396058,0.411080,0.192850,0.000000,0.000000,0.000000,0.000000
0,0.022819,0.949446,0.027735,0.000000,0.000000,0.000000,0.000000
0,0.124427,0.797137,0.078436,0.000000,0.000000,0.000000,0.000000
0,0.021946,0.956266,0.021788,0.000000,0.000000,0.000000,0.000000
0,0.048200,0.755551,0.196248,0.000000,0.000000,0.000000,0.000000
0,0.126919,0.676701,0.196380,0.000000,0.000000,0.000000,0.000000
0,0.034670,0.909778,0.055552,0.000000,0.000000,0.000000,0.000000
0,0.071128,0.852996,0.075876,0.000000,0.000000,0.000000,0.000000
0,0.095159,0.800682,0.104160,0.000000,0.000000,0.000000,0.000000
0,0.033593,0.962707,0.003699,0.000000,0.000000,0.000000,0.000000
0,0.073760,0.887592,0.038648,0.000000,0.000000,0.000000,0.000000
0,0.128416,0.585253,0.286331,0.000000,0.000000,0.000000,0.000000
0,0.052233,0.918147,0.029620,0.000000,0.000000,0.000000,0.000000
0,0.106026,0.868878,0.025096,0.000000,0.000000,0.000000,0.000000
0,0.038169,0.903782,0.058036,0.000000,0.000000,0.000000,0.000000
0,0.108558,0.840679,0.050722,0.000000,0.000000,0.000000,0.000000
0,0.059105,0.912993,0.027902,0.000000,0.000000,0.000000,0.000000
0,0.083648,0.880686,0.035666,0.000000,0.000000,0.000000,0.000000
0,0.142486,0.813866,0.043648,0.000000,0.000000,0.000000,0.000000
0,0.025363,0.953560,0.021076,0.000000,0.000000,0.000000,0.000000
0,0.109181,0.817876,0.072943,0.000000,0.000000,0.000000,0.000000
0,0.044916,0.943836,0.011249,0.000000,0.000000,0.000000,0.000000
0,0.046959,0.908126,0.044893,0.000000,0.000000,0.000000,0.000000
0,0.087985,0.884815,0.027188,0.000000,0.000000,0.000000,0.000000
0,0.131811,0.780064,0.088125,0.000000,0.000000,0.000000,0.000000
0,0.059181,0.887932,0.052887,0.000000,0.000000,0.000000,0.000000
0,0.053293,0.927067,0.019640,0.000000,0.000000,0.000000,0.000000
0,0.059779,0.921595,0.018627,0.000000,0.000000,0.000000,0.000000
0,0.025440,0.938412,0.036147,0.000000,0.000000,0.000000,0.000000
0,0.034184,0.922413,0.043403,0.000000,0.000000,0.000000,0.000000
0,0.037217,0.947073,0.015710,0.000000,0.000000,0.000000,0.000000
0,0.026041,0.948938,0.025005,0.000000,0.000000,0.000000,0.000000
0,0.065613,0.878845,0.055542,0.000000,0.000000,0.000000,0.000000
0,0.027750,0.939703,0.032547,0.000000,0.000000,0.000000,0.000000
0,0.120706,0.847568,0.031726,0.000000,0.000000,0.000000,0.000000
0,0.062477,0.902555,0.034968,0.000000,0.000000,0.000000,0.000000
0,0.120644,0.784413,0.094943,0.000000,0.000000,0.000000,0.000000
0,0.070354,0.815902,0.113744,0.000000,0.000000,0.000000,0.000000
0,0.053648,0.906763,0.039588,0.000000,0.000000,0.000000,0.000000
0,0.042847,0.887843,0.069310,0.000000,0.000000,0.000000,0.000000
0,0.040968,0.927900,0.031104,0.000000,0.000000,0.000000,0.000000
0,0.044836,0.943147,0.012016,0.000000,0.000000,0.000000,0.000000
0,0.059953,0.887513,0.052533,0.000000,0.000000,0.000000,0.000000
0,0.051650,0.936611,0.011739,0.000000,0.000000,0.000000,0.000000
0,0.061879,0.902065,0.036056,0.000000,0.000000,0.000000,0.000000
0,0.115739,0.852941,0.031319,0.000000,0.000000,0.000000,0.000000
0,0.042361,0.942065,0.015575,0.000000,0.000000,0.000000,0.000000
0,0.192520,0.771927,0.035522,0.000000,0.000000,0.000000,0.000000
0,0.045897,0.810546,0.143557,0.000000,0.000000,0.000000,0.000000
0,0.059695,0.896505,0.043800,0.000000,0.000000,0.000000,0.000000
0,0.035190,0.916371,0.048439,0.000000,0.000000,0.000000,0.000000
0,0.031151,0.931421,0.037428,0.000000,0.000000,0.000000,0.000000
0,0.078552,0.884487,0.036961,0.000000,0.000000,0.000000,0.000000
0,0.166202,0.805921,0.027877,0.000000,0.000000,0.000000,0.000000
0,0.020648,0.962795,0.016558,0.000000,0.000000,0.000000,0.000000
0,0.032109,0.876755,0.091137,0.000000,0.000000,0.000000,0.000000
0,0.008919,0.978334,0.012748,0.000000,0.000000,0.000000,0.000000
0,0.112274,0.845404,0.042323,0.000000,0.000000,0.000000,0.000000
0,0.219613,0.646655,0.133732,0.000000,0.000000,0.000000,0.000000
0,0.055448,0.909757,0.034795,0.000000,0.000000,0.000000,0.000000
0,0.054193,0.893567,0.052239,0.000000,0.000000,0.000000,0.000000
0,0.072192,0.829347,0.098460,0.000000,0.000000,0.000000,0.000000
0,0.063060,0.891299,0.045640,0.000000,0.000000,0.000000,0.000000
0,0.042038,0.924114,0.033849,0.000000,0.000000,0.000000,0.000000
0,0.126191,0.727803,0.145987,0.000000,0.000000,0.000000,0.000000
0,0.056497,0.895959,0.047544,0.000000,0.000000,0.000000,0.000000
0,0.092302,0.864172,0.043526,0.000000,0.000000,0.000000,0.000000
0,0.115582,0.815288,0.069130,0.000000,0.000000,0.000000,0.000000
0,0.023872,0.944592,0.031536,0.000000,0.000000,0.000000,0.000000
0,0.121161,0.814844,0.063995,0.000000,0.000000,0.000000,0.000000
0,0.074908,0.881926,0.043153,0.000000,0.000000,0.000000,0.000000
0,0.063174,0.774054,0.162771,0.000000,0.000000,0.000000,0.000000
0,0.062391,0.857130,0.080479,0.000000,0.000000,0.000000,0.000000
0,0.028487,0.901649,0.069864,0.000000,0.000000,0.000000,0.000000
0,0.014312,0.967642,0.018045,0.000000,0.000000,0.000000,0.000000
0,0.122793,0.493465,0.383742,0.000000,0.000000,0.000000,0.000000
0,0.104311,0.822708,0.072981,0.000000,0.000000,0.000000,0.000000
0,0.029172,0.958383,0.012419,0.000000,0.000000,0.000000,0.000000
0,0.050795,0.858652,0.090554,0.000000,0.000000,0.000000,0.000000
0,0.065613,0.916569,0.017819,0.000000,0.000000,0.000000,0.000000
0,0.346182,0.623668,0.030150,0.000000,0.000000,0.000000,0.000000
0,0.104982,0.844059,0.050959,0.000000,0.000000,0.000000,0.000000
0,0.038079,0.951105,0.010816,0.000000,0.000000,0.000000,0.000000
0,0.136181,0.698341,0.165468,0.000000,0.000000,0.000000,0.000000
0,0.019681,0.967212,0.013107,0.000000,0.000000,0.000000,0.000000
0,0.035629,0.935347,0.029010,0.000000,0.000000,0.000000,0.000000
0,0.157481,0.767093,0.075412,0.000000,0.000000,0.000000,0.000000
0,0.045289,0.925662,0.029049,0.000000,0.000000,0.000000,0.000000
0,0.181678,0.731780,0.086543,0.000000,0.000000,0.000000,0.000000
0,0.020927,0.956037,0.023037,0.000000,0.000000,0.000000,0.000000
0,0.081983,0.879725,0.038291,0.000000,0.000000,0.000000,0.000000
0,0.048783,0.918954,0.032263,0.000000,0.000000,0.000000,0.000000
0,0.069080,0.719460,0.211459,0.000000,0.000000,0.000000,0.000000
0,0.063052,0.847772,0.089176,0.000000,0.000000,0.000000,0.000000
0,0.045113,0.927689,0.027197,0.000000,0.000000,0.000000,0.000000
0,0.187365,0.695281,0.117335,0.000000,0.000000,0.000000,0.000000
0,0.041072,0.937874,0.021054,0.000000,0.000000,0.000000,0.000000
0,0.034770,0.951509,0.013722,0.000000,0.000000,0.000000,0.000000
0,0.047143,0.847389,0.105468,0.000000,0.000000,0.000000,0.000000
0,0.026284,0.950484,0.023231,0.000000,0.000000,0.000000,0.000000
0,0.069536,0.861896,0.068569,0.000000,0.000000,0.000000,0.000000
0,0.043506,0.935674,0.020819,0.000000,0.000000,0.000000,0.000000
0,0.079445,0.819441,0.101113,0.000000,0.000000,0.000000,0.000000
0,0.069544,0.775584,0.154872,0.000000,0.000000,0.000000,0.000000
0,0.191362,0.744577,0.064060,0.000000,0.000000,0.000000,0.000000
0,0.045985,0.887279,0.066735,0.000000,0.000000,0.000000,0.000000
0,0.059797,0.639025,0.301178,0.000000,0.000000,0.000000,0.000000
0,0.095203,0.767148,0.137649,0.000000,0.000000,0.000000,0.000000
0,0.111321,0.814291,0.074346,0.000000,0.000000,0.000000,0.000000
1,0.087984,0.347863,0.564153,0.000000,0.000000,0.000000,0.000000
0,0.023294,0.965164,0.011542,0.000000,0.000000,0.000000,0.000000
0,0.051565,0.924968,0.023467,0.000000,0.000000,0.000000,0.000000
0,0.062992,0.890859,0.046150,0.000000,0.000000,0.000000,0.000000
0,0.038262,0.939748,0.021991,0.000000,0.000000,0.000000,0.000000
0,0.019251,0.962517,0.018232,0.000000,0.000000,0.000000,0.000000
0,0.109007,0.839359,0.051632,0.000000,0.000000,0.000000,0.000000
0,0.050751,0.925319,0.023930,0.000000,0.000000,0.000000,0.000000
0,0.028171,0.957126,0.014703,0.000000,0.000000,0.000000,0.000000
0,0.050021,0.934553,0.015427,0.000000,0.000000,0.000000,0.000000
0,0.063724,0.790341,0.145935,0.000000,0.000000,0.000000,0.000000
0,0.100959,0.823651,0.075390,0.000000,0.000000,0.000000,0.000000
0,0.042735,0.936941,0.020324,0.000000,0.000000,0.000000,0.000000
0,0.022448,0.972987,0.004565,0.000000,0.000000,0.000000,0.000000
0,0.118784,0.801498,0.079706,0.000000,0.000000,0.000000,0.000000
0,0.046575,0.925354,0.028071,0.000000,0.000000,0.000000,0.000000
0,0.093885,0.820317,0.085798,0.000000,0.000000,0.000000,0.000000
0,0.032395,0.941119,0.026486,0.000000,0.000000,0.000000,0.000000
0,0.061807,0.909608,0.028584,0.000000,0.000000,0.000000,0.000000
0,0.083177,0.791863,0.124960,0.000000,0.000000,0.000000,0.000000
0,0.156123,0.787163,0.056714,0.000000,0.000000,0.000000,0.000000
0,0.155045,0.809381,0.035559,0.000000,0.000000,0.000000,0.000000
0,0.085459,0.886257,0.028284,0.000000,0.000000,0.000000,0.000000
0,0.050662,0.921997,0.027342,0.000000,0.000000,0.000000,0.000000
0,0.054174,0.787031,0.158795,0.000000,0.000000,0.000000,0.000000
0,0.138320,0.817939,0.043725,0.000000,0.000000,0.000000,0.000000
0,0.095100,0.785115,0.119785,0.000000,0.000000,0.000000,0.000000
0,0.127963,0.598608,0.273420,0.000000,0.000000,0.000000,0.000000
0,0.048846,0.878545,0.072609,0.000000,0.000000,0.000000,0.000000
0,0.137654,0.646423,0.215923,0.000000,0.000000,0.000000,0.000000
0,0.085977,0.691818,0.222205,0.000000,0.000000,0.000000,0.000000
0,0.041866,0.941347,0.016786,0.000000,0.000000,0.000000,0.000000
0,0.146666,0.808300,0.045034,0.000000,0.000000,0.000000,0.000000
0,0.102541,0.846235,0.051224,0.000000,0.000000,0.000000,0.000000
0,0.034059,0.941242,0.024699,0.000000,0.000000,0.000000,0.000000
0,0.039660,0.933156,0.027184,0.000000,0.000000,0.000000,0.000000
0,0.046902,0.801170,0.151928,0.000000,0.000000,0.000000,0.000000
0,0.025317,0.949260,0.025423,0.000000,0.000000,0.000000,0.000000
0,0.045031,0.886749,0.068220,0.000000,0.000000,0.000000,0.000000
0,0.053243,0.882859,0.063890,0.000000,0.000000,0.000000,0.000000
0,0.042716,0.934211,0.023074,0.000000,0.000000,0.000000,0.000000
0,0.045221,0.894169,0.060610,0.000000,0.000000,0.000000,0.000000
0,0.040173,0.946196,0.013631,0.000000,0.000000,0.000000,0.000000
0,0.060312,0.834357,0.105331,0.000000,0.000000,0.000000,0.000000
0,0.014265,0.971813,0.013922,0.000000,0.000000,0.000000,0.000000
0,0.043840,0.939438,0.016722,0.000000,0.000000,0.000000,0.000000
0,0.134226,0.806168,0.059593,0.000000,0.000000,0.000000,0.000000
0,0.037129,0.936825,0.026045,0.000000,0.000000,0.000000,0.000000
0,0.029937,0.852481,0.117582,0.000000,0.000000,0.000000,0.000000
0,0.077532,0.843124,0.079343,0.000000,0.000000,0.000000,0.000000
0,0.065431,0.901194,0.033365,0.000000,0.000000,0.000000,0.000000
0,0.114732,0.860903,0.024364,0.000000,0.000000,0.000000,0.000000
0,0.057157,0.924915,0.017914,0.000000,0.000000,0.000000,0.000000
0,0.213557,0.717856,0.068587,0.000000,0.000000,0.000000,0.000000
0,0.056055,0.914717,0.029164,0.000001,0.000001,0.000000,0.000001
0,0.037361,0.937361,0.025278,0.000000,0.000000,0.000000,0.000000
0,0.090927,0.840297,0.068749,0.000000,0.000000,0.000000,0.000000
0,0.114090,0.843571,0.042339,0.000000,0.000000,0.000000,0.000000
0,0.033329,0.889062,0.077594,0.000000,0.000000,0.000000,0.000000
0,0.106123,0.827752,0.066125,0.000000,0.000000,0.000000,0.000000
0,0.069554,0.825535,0.104909,0.000000,0.000000,0.000000,0.000000
0,0.060288,0.921858,0.017854,0.000000,0.000000,0.000000,0.000000
0,0.066790,0.905571,0.027508,0.000001,0.000001,0.000001,0.000001
0,0.023049,0.953147,0.023803,0.000000,0.000000,0.000000,0.000000
0,0.048562,0.929398,0.022040,0.000000,0.000000,0.000000,0.000000
0,0.027249,0.920247,0.052504,0.000000,0.000000,0.000000,0.000000
0,0.045583,0.930693,0.023724,0.000000,0.000000,0.000000,0.000000
0,0.036159,0.942551,0.021290,0.000000,0.000000,0.000000,0.000000
0,0.095104,0.789945,0.114951,0.000000,0.000000,0.000000,0.000000
0,0.024482,0.957931,0.017587,0.000000,0.000000,0.000000,0.000000
0,0.023735,0.967887,0.008379,0.000000,0.000000,0.000000,0.000000
0,0.096975,0.859360,0.043665,0.000000,0.000000,0.000000,0.000000
0,0.042469,0.854031,0.103500,0.000000,0.000000,0.000000,0.000000
0,0.089291,0.864010,0.046700,0.000000,0.000000,0.000000,0.000000
0,0.082545,0.858988,0.058463,0.000000,0.000000,0.000000,0.000000
0,0.046519,0.924542,0.028939,0.000000,0.000000,0.000000,0.000000
0,0.041607,0.920334,0.038060,0.000000,0.000000,0.000000,0.000000
0,0.128334,0.777394,0.094272,0.000000,0.000000,0.000000,0.000000
0,0.050908,0.924872,0.024094,0.000001,0.000001,0.000001,0.000001
0,0.302081,0.650860,0.047059,0.000000,0.000000,0.000000,0.000000
0,0.036276,0.954047,0.009677,0.000000,0.000000,0.000000,0.000000
0,0.046928,0.943059,0.010013,0.000000,0.000000,0.000000,0.000000
0,0.025736,0.954617,0.019648,0.000000,0.000000,0.000000,0.000000
0,0.084518,0.879393,0.036088,0.000000,0.000000,0.000000,0.000000
0,0.014388,0.981483,0.004129,0.000000,0.000000,0.000000,0.000000
0,0.021068,0.967547,0.011330,0.000000,0.000000,0.000000,0.000000
0,0.072736,0.867561,0.059703,0.000000,0.000000,0.000000,0.000000
0,0.030666,0.927179,0.042155,0.000000,0.000000,0.000000,0.000000
0,0.058992,0.893706,0.047302,0.000000,0.000000,0.000000,0.000000
0,0.139541,0.485675,0.374784,0.000000,0.000000,0.000000,0.000000
0,0.221221,0.500445,0.278333,0.000000,0.000000,0.000000,0.000000
0,0.042091,0.892819,0.065090,0.000000,0.000000,0.000000,0.000000
0,0.195893,0.742907,0.061200,0.000000,0.000000,0.000000,0.000000
0,0.081865,0.849667,0.068468,0.000000,0.000000,0.000000,0.000000
0,0.046111,0.927618,0.026271,0.000000,0.000000,0.000000,0.000000
0,0.111937,0.775352,0.112710,0.000000,0.000000,0.000000,0.000000
0,0.218316,0.588759,0.192908,0.000000,0.000000,0.000000,0.000000
0,0.089418,0.619178,0.291393,0.000000,0.000000,0.000000,0.000000
0,0.121830,0.819800,0.058370,0.000000,0.000000,0.000000,0.000000
0,0.140071,0.835389,0.024540,0.000000,0.000000,0.000000,0.000000
0,0.025242,0.940983,0.033774,0.000000,0.000000,0.000000,0.000000
0,0.087833,0.715735,0.196432,0.000000,0.000000,0.000000,0.000000
0,0.128351,0.783699,0.087951,0.000000,0.000000,0.000000,0.000000
0,0.072268,0.833245,0.094487,0.000000,0.000000,0.000000,0.000000
0,0.143409,0.557151,0.299440,0.000000,0.000000,0.000000,0.000000
0,0.047656,0.893384,0.058946,0.000000,0.000000,0.000000,0.000000
0,0.047821,0.929638,0.022541,0.000000,0.000000,0.000000,0.000000
0,0.167811,0.614365,0.217824,0.000000,0.000000,0.000000,0.000000
1,0.140091,0.329146,0.530763,0.000000,0.000000,0.000000,0.000000
0,0.036815,0.946741,0.016444,0.000000,0.000000,0.000000,0.000000
0,0.051296,0.907643,0.041052,0.000000,0.000000,0.000000,0.000000
0,0.082864,0.883629,0.033507,0.000000,0.000000,0.000000,0.000000
0,0.148371,0.700175,0.151454,0.000000,0.000000,0.000000,0.000000
0,0.073660,0.845054,0.081286,0.000000,0.000000,0.000000,0.000000
0,0.025868,0.949071,0.025061,0.000000,0.000000,0.000000,0.000000
0,0.042666,0.946397,0.010937,0.000000,0.000000,0.000000,0.000000
0,0.104152,0.834521,0.061315,0.000000,0.000000,0.000000,0.000000
0,0.188995,0.637955,0.173030,0.000000,0.000000,0.000000,0.000000
0,0.075749,0.860534,0.063707,0.000000,0.000000,0.000000,0.000000
0,0.007635,0.986678,0.005687,0.000000,0.000000,0.000000,0.000000
0,0.122610,0.465559,0.411831,0.000000,0.000000,0.000000,0.000000
0,0.032086,0.933122,0.034791,0.000000,0.000000,0.000000,0.000000
0,0.067698,0.899636,0.032667,0.000000,0.000000,0.000000,0.000000
0,0.042191,0.817536,0.140237,0.000000,0.000000,0.000000,0.000000
0,0.144718,0.788728,0.066554,0.000000,0.000000,0.000000,0.000000
0,0.137336,0.710769,0.151894,0.000000,0.000000,0.000000,0.000000
0,0.011789,0.959173,0.029015,0.000000,0.000000,0.000000,0.000000
0,0.044470,0.923348,0.032183,0.000000,0.000000,0.000000,0.000000
0,0.012097,0.978579,0.009324,0.000000,0.000000,0.000000,0.000000
0,0.039387,0.923008,0.037605,0.000000,0.000000,0.000000,0.000000
0,0.026762,0.957939,0.015299,0.000000,0.000000,0.000000,0.000000
0,0.042710,0.931694,0.025596,0.000000,0.000000,0.000000,0.000000
0,0.007331,0.979970,0.012699,0.000000,0.000000,0.000000,0.000000
0,0.060207,0.922644,0.017149,0.000000,0.000000,0.000000,0.000000
0,0.055971,0.795443,0.148587,0.000000,0.000000,0.000000,0.000000
0,0.041406,0.934414,0.024179,0.000000,0.000000,0.000000,0.000000
0,0.042700,0.901647,0.055654,0.000000,0.000000,0.000000,0.000000
0,0.137743,0.822812,0.039445,0.000000,0.000000,0.000000,0.000000
0,0.038262,0.942788,0.018949,0.000000,0.000000,0.000000,0.000000
0,0.105622,0.850100,0.044271,0.000000,0.000000,0.000000,0.000000
0,0.028064,0.956667,0.015270,0.000000,0.000000,0.000000,0.000000
0,0.053192,0.697212,0.249596,0.000000,0.000000,0.000000,0.000000
0,0.070053,0.894158,0.035789,0.000000,0.000000,0.000000,0.000000
0,0.046538,0.869457,0.084005,0.000000,0.000000,0.000000,0.000000
0,0.071587,0.875152,0.053261,0.000000,0.000000,0.000000,0.000000
0,0.232163,0.588909,0.178913,0.000000,0.000000,0.000000,0.000000
0,0.028893,0.917129,0.053978,0.000000,0.000000,0.000000,0.000000
0,0.080356,0.888042,0.031602,0.000000,0.000000,0.000000,0.000000
0,0.030207,0.923373,0.046420,0.000000,0.000000,0.000000,0.000000
0,0.125322,0.770113,0.104566,0.000000,0.000000,0.000000,0.000000
0,0.066785,0.772778,0.160437,0.000000,0.000000,0.000000,0.000000
0,0.024188,0.924328,0.051484,0.000000,0.000000,0.000000,0.000000
0,0.116949,0.665874,0.217177,0.000000,0.000000,0.000000,0.000000
0,0.092733,0.837433,0.069833,0.000000,0.000000,0.000000,0.000000
0,0.042687,0.918584,0.038729,0.000000,0.000000,0.000000,0.000000
0,0.070189,0.900356,0.029443,0.000000,0.000000,0.000000,0.000000
0,0.046725,0.944514,0.008761,0.000000,0.000000,0.000000,0.000000
0,0.092283,0.861818,0.045898,0.000000,0.000000,0.000000,0.000000
0,0.025580,0.966137,0.008283,0.000000,0.000000,0.000000,0.000000
0,0.044188,0.848372,0.107440,0.000000,0.000000,0.000000,0.000000
0,0.066542,0.907625,0.025833,0.000000,0.000000,0.000000,0.000000
0,0.087115,0.883558,0.029327,0.000000,0.000000,0.000000,0.000000
0,0.111303,0.531744,0.356953,0.000000,0.000000,0.000000,0.000000
0,0.116518,0.673057,0.210425,0.000000,0.000000,0.000000,0.000000
0,0.129662,0.748820,0.121506,0.000000,0.000000,0.000000,0.000000
0,0.068719,0.795460,0.135821,0.000000,0.000000,0.000000,0.000000
0,0.116794,0.709733,0.173446,0.000000,0.000000,0.000000,0.000000
0,0.110887,0.814417,0.074697,0.000000,0.000000,0.000000,0.000000
0,0.039719,0.840296,0.119986,0.000000,0.000000,0.000000,0.000000
0,0.030957,0.877447,0.091582,0.000000,0.000000,0.000000,0.000000
0,0.027780,0.958266,0.013952,0.000000,0.000000,0.000000,0.000000
0,0.061390,0.843403,0.095207,0.000000,0.000000,0.000000,0.000000
0,0.055353,0.921723,0.022924,0.000000,0.000000,0.000000,0.000000
0,0.021886,0.958098,0.020017,0.000000,0.000000,0.000000,0.000000
0,0.067072,0.861061,0.071867,0.000000,0.000000,0.000000,0.000000
0,0.148531,0.694736,0.156733,0.000000,0.000000,0.000000,0.000000
0,0.090557,0.821552,0.087890,0.000000,0.000000,0.000000,0.000000
0,0.055810,0.914140,0.030051,0.000000,0.000000,0.000000,0.000000
0,0.028118,0.946986,0.024896,0.000000,0.000000,0.000000,0.000000
0,0.050664,0.905293,0.044043,0.000000,0.000000,0.000000,0.000000
0,0.032401,0.943383,0.024216,0.000000,0.000000,0.000000,0.000000
0,0.084755,0.867020,0.048225,0.000000,0.000000,0.000000,0.000000
0,0.045494,0.936285,0.018221,0.000000,0.000000,0.000000,0.000000
0,0.122083,0.704624,0.173281,0.000000,0.000000,0.000000,0.000000
0,0.104980,0.753067,0.141953,0.000000,0.000000,0.000000,0.000000
0,0.075990,0.611660,0.312350,0.000000,0.000000,0.000000,0.000000
0,0.049608,0.896212,0.054180,0.000000,0.000000,0.000000,0.000000
0,0.050267,0.874737,0.074997,0.000000,0.000000,0.000000,0.000000
0,0.073808,0.893613,0.032579,0.000000,0.000000,0.000000,0.000000
0,0.040628,0.911060,0.048312,0.000000,0.000000,0.000000,0.000000
0,0.028375,0.950065,0.021560,0.000000,0.000000,0.000000,0.000000
0,0.047454,0.914931,0.037615,0.000000,0.000000,0.000000,0.000000
0,0.071016,0.891301,0.037683,0.000000,0.000000,0.000000,0.000000
0,0.101496,0.859371,0.039133,0.000000,0.000000,0.000000,0.000000
0,0.067263,0.831697,0.101040,0.000000,0.000000,0.000000,0.000000
0,0.056850,0.907090,0.036060,0.000000,0.000000,0.000000,0.000000
0,0.055090,0.931684,0.013226,0.000000,0.000000,0.000000,0.000000
0,0.038413,0.949453,0.012134,0.000000,0.000000,0.000000,0.000000
0,0.040777,0.936291,0.022932,0.000000,0.000000,0.000000,0.000000
0,0.080243,0.891805,0.027952,0.000000,0.000000,0.000000,0.000000
0,0.117770,0.847030,0.035199,0.000000,0.000000,0.000000,0.000000
0,0.097027,0.852604,0.050369,0.000000,0.000000,0.000000,0.000000
0,0.077343,0.895785,0.026872,0.000000,0.000000,0.000000,0.000000
0,0.059312,0.932344,0.008344,0.000000,0.000000,0.000000,0.000000
0,0.073945,0.901044,0.025012,0.000000,0.000000,0.000000,0.000000
0,0.049308,0.930647,0.020045,0.000000,0.000000,0.000000,0.000000
0,0.121873,0.827615,0.050512,0.000000,0.000000,0.000000,0.000000
0,0.027981,0.947636,0.024383,0.000000,0.000000,0.000000,0.000000
0,0.184262,0.787283,0.028452,0.000000,0.000000,0.000000,0.000000
0,0.067905,0.890166,0.041929,0.000000,0.000000,0.000000,0.000000
0,0.051774,0.912965,0.035235,0.000000,0.000000,0.000000,0.000000
0,0.123230,0.850289,0.026481,0.000000,0.000000,0.000000,0.000000
0,0.026451,0.899105,0.074444,0.000000,0.000000,0.000000,0.000000
0,0.025189,0.956423,0.018386,0.000000,0.000000,0.000000,0.000000
0,0.161238,0.787226,0.051537,0.000000,0.000000,0.000000,0.000000
0,0.034062,0.909201,0.056737,0.000000,0.000000,0.000000,0.000000
0,0.089074,0.802124,0.108802,0.000000,0.000000,0.000000,0.000000
0,0.026819,0.933479,0.039702,0.000000,0.000000,0.000000,0.000000
0,0.065849,0.854203,0.079948,0.000000,0.000000,0.000000,0.000000
0,0.103541,0.768853,0.127606,0.000000,0.000000,0.000000,0.000000
0,0.092101,0.784015,0.123885,0.000000,0.000000,0.000000,0.000000
0,0.098760,0.810718,0.090521,0.000000,0.000000,0.000000,0.000000
0,0.099233,0.874827,0.025940,0.000000,0.000000,0.000000,0.000000
0,0.054754,0.922314,0.022932,0.000000,0.000000,0.000000,0.000000
0,0.118788,0.799816,0.081396,0.000000,0.000000,0.000000,0.000000
0,0.089761,0.888549,0.021689,0.000000,0.000000,0.000000,0.000000
0,0.100528,0.871854,0.027618,0.000000,0.000000,0.000000,0.000000
0,0.098986,0.831594,0.069419,0.000000,0.000000,0.000000,0.000000
0,0.072286,0.644671,0.283043,0.000000,0.000000,0.000000,0.000000
0,0.054102,0.887732,0.058166,0.000000,0.000000,0.000000,0.000000
0,0.168321,0.730355,0.101323,0.000000,0.000000,0.000000,0.000000
0,0.055545,0.859460,0.084995,0.000000,0.000000,0.000000,0.000000
0,0.090213,0.892478,0.017309,0.000000,0.000000,0.000000,0.000000
0,0.054720,0.933119,0.012161,0.000000,0.000000,0.000000,0.000000
0,0.120286,0.747639,0.132075,0.000000,0.000000,0.000000,0.000000
0,0.015587,0.975644,0.008769,0.000000,0.000000,0.000000,0.000000
0,0.157116,0.784548,0.058336,0.000000,0.000000,0.000000,0.000000
0,0.030107,0.915890,0.053998,0.000000,0.000000,0.000000,0.000000
0,0.048036,0.886362,0.065602,0.000000,0.000000,0.000000,0.000000
0,0.059120,0.769029,0.171851,0.000000,0.000000,0.000000,0.000000
0,0.011808,0.965095,0.023097,0.000000,0.000000,0.000000,0.000000
0,0.102126,0.850004,0.047870,0.000000,0.000000,0.000000,0.000000
0,0.097561,0.619999,0.282440,0.000000,0.000000,0.000000,0.000000
0,0.049608,0.917669,0.032722,0.000000,0.000000,0.000000,0.000000
0,0.063307,0.863384,0.073310,0.000000,0.000000,0.000000,0.000000
